"id","species","EspecieOriginal","lon","lat","Localidad","Municipio","Departamento","Pais","Altitud","Fecha","Institucion","Colector","Evidencia","Publico"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS88695722","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.6127272,9.0170825,"Miraflores Locks, Panama Canal",NA,"Panamá","PA","","2003-05-02","","Ray Hodson","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS138996530","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.796393,9.1692122,"Bayano Lake bridge",NA,"Panamá","PA","","2004-01-19","","Peter Kaestner","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS165332150","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.4446083,9.0194861,"Juan Díaz mangroves",NA,"Panamá","PA","","2004-02-08","","Brian Allen","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS197775839","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.5602417,8.973932,"Albrook Inn and marsh",NA,"Panamá","PA","","2004-05-10","","Heather Medvitz","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS217744313","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.6765579,9.1309553,"Old Gamboa Rd, Village of Gamboa Feeder, Gamboa Resort",NA,"Panamá","PA","","2004-12-08","","Marcia Hawk","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS103298797","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.4943237,9.1617557,"Metropolitan National Park",NA,"Panamá","PA","","2005-03-07","","Pat McKay","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS103302548","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.6501923,9.1156565,"Summit Gardens, ",NA,"Panamá","PA","","2005-03-09","","Pat McKay","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS58415960","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.4047445,9.2384188,"Cerro Jefe",NA,"Panamá","PA","","2005-03-09","","Andre Desrochers","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS168829027","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.949496,8.6995186,"Altos de Campana NP",NA,"Panamá","PA","","2005-05-05","","David Bradley","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS168832519","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.458556,8.805295,"Cerro Chucantí",NA,"Panamá","PA","","2005-06-16","","David Bradley","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS54750116","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0831,8.6693,"Altos del Maria, western Panama Province, El Valle (Cariguana trail)",NA,"Panamá","PA","","2005-07-11","","Michael Harvey","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS204588154","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.3519306,9.0644234,"Tocumen Marsh",NA,"Panamá","PA","","2005-08-04","","Che'ree Grimsley","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS178193959","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.4610765,8.9453047,"San Fransisco Reserve",NA,"Panamá","PA","","2005-11-25","","Jan Cubilla","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS97686862","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.6780014,9.0915876,"Gamboa area",NA,"Panamá","PA","","2006-02-08","","Marshall Iliff","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS209465770","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.1100731,8.6617239,"Altos del María",NA,"Panamá","PA","","2006-02-02","","Marshall Iliff","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS173814177","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.5389951,9.0059249,"Country Inn & Suites",NA,"Panamá","PA","","2006-03-24","","Marcia Balestri","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS204994152","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.4929504,9.0068252,"Panama City Tour - Causeway, Costa del Este, P. Viejo",NA,"Panamá","PA","","2006-03-13","","Steven Margolin","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS205553779","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.0054321,9.2254712,"Burbayar to Panama City",NA,"Panamá","PA","","2006-03-20","","Steven Margolin","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS162221836","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.900352,8.7162549,"Cerro Campana",NA,"Panamá","PA","","2006-04-10","","Celeste Paiva","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS203269017","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0750444,8.6202722,"Cerro Campana - Sendero La Cruz (peak)",NA,"Panamá","PA","","2006-07-12","","Dayla Sims","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS179001243","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.4691889,9.0096583,"Costa del Este",NA,"Panamá","PA","","2007-01-13","","Marcia Balestri","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS143188972","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.2056129,9.2916283,"2007GPS#4CNR",NA,"Panamá","PA","","2007-02-04","","Laurie Doss","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS101682466","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.5315742,8.9672343,"Panama City Bay",NA,"Panamá","PA","","2007-03-11","","John Baur","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS208987915","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.6948538,9.1577731,"Bayano side road",NA,"Panamá","PA","","2007-03-26","","Jan Cubilla","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS99074872","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.929142,8.5025934,"Costa Esmeralda",NA,"Panamá","PA","","2007-12-30","","Nicole Trimmer","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS206984512","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.9066114,8.5186679,"Costa Esmeralda",NA,"Panamá","PA","","2007-12-31","","Cameron Rutt","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS58999704","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.6725297,8.9356942,"Parque Silvestre",NA,"Panamá","PA","","2008-02-29","","Laura Ruggeri","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS192231339","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.3935452,8.9152595,"Torti and San Francisco Forest Preserve",NA,"Panamá","PA","","2008-02-08","","John Bregar","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS51510179","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.9598694,8.8086583,"Finca Los Jones",NA,"Panamá","PA","","2008-03-08","","Joseph  Ruggeri","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS133561498","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.3898944,9.0653663,"Tocumen Airport",NA,"Panamá","PA","","2008-03-11","","James Bradley","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS53964321","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.5180917,8.9752194,"Río Mataznillo",NA,"Panamá","PA","","2008-05-15","","Thomas Sanders","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS53963630","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.514451,8.9833372,"Panama Condo",NA,"Panamá","PA","","2008-05-14","","Thomas Sanders","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS162188368","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.5998732,9.0414042,"Bayano",NA,"Panamá","PA","","2008-05-30","","Celeste Paiva","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS58820783","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.3762207,9.1739574,"CERRO AZUL",NA,"Panamá","PA","","2008-11-13",""," ","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS228797875","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.51629,9.02488,"Panama City",NA,"Panamá","PA","","2009-02-21","","Marilyn Smith","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS176919671","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.5397279,8.956034,"Panama City, Panama",NA,"Panamá","PA","","2009-02-28","","Robin Ottawa","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS87575348","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.5807552,8.9937276,"Panama City",NA,"Panamá","PA","","2009-02-28","","Dan Hubbard","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS223766634","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.1244926,8.7610785,"Rio Indio",NA,"Panamá","PA","","2009-05-12","","brian demuth","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS78209019","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.8090515,9.2037821,"PAN Lake Bayano Area",NA,"Panamá","PA","","2009-08-10","","David Bell","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS88163917","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.4602356,8.9203471,"Reserva Forestal San Francisco",NA,"Panamá","PA","","2010-02-24","","Frances Oliver","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS88319982","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.4194257,9.1679837,"Cerro Azul--Hostal Casa de Campo",NA,"Panamá","PA","","2010-03-18","","Christopher Rustay","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS88323086","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.9534187,9.2146268,"Appox. 5 miles W. of Canita",NA,"Panamá","PA","","2010-03-20","","Christopher Rustay","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS88322681","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.8869858,9.2190324,"Canita",NA,"Panamá","PA","","2010-03-20","","Christopher Rustay","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS88592028","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.9475098,8.5239844,"royal Decameron beach and golf resort",NA,"Panamá","PA","","2010-03-06","","Anne Goulden","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS89257112","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.9227905,8.5131193,"Gorgona",NA,"Panamá","PA","","2010-04-06","","Joanie & Mark Hubinger","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS94444984","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0388336,8.6166649,"Valle Chiquito",NA,"Panamá","PA","","2010-06-02","","Deborah Powell","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS233467767","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.1153139,8.641228,"Sendero Las Minas",NA,"Panamá","PA","","2010-06-14","","Mike Bergin","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS95286567","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.977108,9.2142879,"Grasslands near Canita",NA,"Panamá","PA","","2010-07-10","","Bill Hubick","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS113752304","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.3995237,9.2150505,"Casita Naranja",NA,"Panamá","PA","","2010-10-10","","Leslie Lieurance","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS205380032","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.6842107,8.9384154,"Cerro Silvestre",NA,"Panamá","PA","","2010-10-23","","Jan Cubilla","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS163947616","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.5835928,8.8953712,"Playa Bonita",NA,"Panamá","PA","","2010-12-31","","Frédéric Bédard","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS106805104","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.766407,9.1068427,"Gatun Lake",NA,"Panamá","PA","","2011-01-09","","Christian Gernez","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS106793943","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.8486328,9.1414185,"Barro Colorado Island",NA,"Panamá","PA","","2011-01-07","","Christian Gernez","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS107907221","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.1493835,8.780243,"Rio Indio",NA,"Panamá","PA","","2011-01-22","","Pat McKay","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS107912476","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.1112747,8.6205685,"Cerro Gaital",NA,"Panamá","PA","","2011-01-25","","Pat McKay","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS110618016","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.5520833,9.0107611,"Parque Natural Metropolitano",NA,"Panamá","PA","","2011-02-23","","Martha Vandervoort","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS110392045","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0968981,8.661639,"Altos de Campana National Park",NA,"Panamá","PA","","2011-02-20","","Tom Benson","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS108693246","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.4146729,9.1563326,"Casa de Campo",NA,"Panamá","PA","","2011-02-18","","Martha Vandervoort","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS113545545","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.4207535,8.9206862,"Torti Arriba Finca Barria",NA,"Panamá","PA","","2011-03-18","","Venicio Wilson Altamiranda","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS117369754","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0130844,8.6344855,"Altos del Maria=Alfred's Yard",NA,"Panamá","PA","","2011-05-05","","Huck  Hutchens","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS119982759","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.7456,9.17718,"Puente del Río Mono",NA,"Panamá","PA","","2011-05-28","","Cynthia Lieurance","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS119393592","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.8712921,8.5511458,"Lake near Gorgona Beach",NA,"Panamá","PA","","2011-05-23","","Huck  Hutchens","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS120160196","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.5234203,9.008775,"Panama City, Casa las Americas",NA,"Panamá","PA","","2011-05-28","","Huck  Hutchens","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS120163699","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.9255371,8.6461957,"Near Bejuco",NA,"Panamá","PA","","2011-05-07","","Huck  Hutchens","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS117083190","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.3686783,9.0680945,"Tocumen Marsh",NA,"Panamá","PA","","2011-05-02","","Claudia Ahrens","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS119644552","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.9832153,8.6461957,"Sora",NA,"Panamá","PA","","2011-05-26","","Huck  Hutchens","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS121895566","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0408936,8.7273086,"Parque Nacional Altos de Campana",NA,"Panamá","PA","","2011-06-29","","W. Douglas Robinson","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS157271324","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0978036,8.6054199,"El Valle",NA,"Panamá","PA","","2011-06-29","","peggy gussman","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS123113649","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.3738791,9.1044346,"Tocumen - Calle Los Pilones - Hotel El Lago",NA,"Panamá","PA","","2011-07-20","","Doug Weidemann","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS123100025","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.7762775,8.5905888,"Panama Prov - Punta Chame Mangroves",NA,"Panamá","PA","","2011-07-13","","Doug Weidemann","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS123099424","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.9241906,8.6803311,"PN Altos de Campana - 'No estoy' sign",NA,"Panamá","PA","","2011-07-13","","Doug Weidemann","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS124290099","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.6790314,9.1078597,"Chagres River - east side",NA,"Panamá","PA","","2011-08-06","","Mary Gustafson","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS124289635","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.1071548,8.6142888,"La Mesa (near Canopy Lodge)",NA,"Panamá","PA","","2011-08-15","","Karen Halliday","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS159384350","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.7660726,8.6033732,"Punta Chame",NA,"Panamá","PA","","2011-09-09","","Celeste Paiva","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS125414075","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.4210243,9.19035,"Calle Maipo, Cerro Azul",NA,"Panamá","PA","","2011-09-01","","Claudia Ahrens","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS129401725","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.4094318,9.2088127,"El Frente",NA,"Panamá","PA","","2011-11-02","","Leslie Lieurance","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS133833671","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.68176,9.11416,"Bayano--roadside",NA,"Panamá","PA","","2011-12-08","","Jim Zook","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS133829997","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.39786,8.92156,"Torti--Hotel Avicar",NA,"Panamá","PA","","2011-12-08","","Jim Zook","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS133539663","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.1350728,9.1574893,"rice fields west of Chepo",NA,"Panamá","PA","","2011-12-07","","Jim Zook","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS133767944","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.704429,9.1606646,"PAN: Bayano Lake trails",NA,"Panamá","PA","","2011-12-08","","Scott Schuette","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS133764582","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.936,8.453,"San Miguel, Isla del Rey",NA,"Panamá","PA","","2011-12-17","","Scott Schuette","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS133515155","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.4112743,8.9158212,"Rio Torti",NA,"Panamá","PA","","2011-12-08","","Jim Zook","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS136657897","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0921516,8.6379194,"Panama Altos Del Maria Road",NA,"Panamá","PA","","2012-01-12","","Richard Cohen","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS138007935","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0963618,8.6207534,"Rio Mata Ahogado, Panama",NA,"Panamá","PA","","2012-01-29","","Glenda Janca","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS138057411","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.3602117,9.2648986,"Los Altos de Cerro Azul",NA,"Panamá","PA","","2012-01-30","","Glenda Janca","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS146650609","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.3534622,8.9484971,"Reserva San Francisco",NA,"Panamá","PA","","2012-02-28","","Peter Burke","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS142020174","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.6335662,9.0499721,"panama radisson",NA,"Panamá","PA","","2012-02-17","","Ginnie Yerkovich","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS143161716","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.95959,9.21989,"Rice fields",NA,"Panamá","PA","","2012-02-18","","James Sipiora","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS144274404","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.4378754,8.9264624,"Tortí",NA,"Panamá","PA","","2012-02-16","","Gordon Saunders","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS144380221","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.7130121,9.1664266,"PAH Roadside stop & forest walk",NA,"Panamá","PA","","2012-02-23","","George Clulow","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS144375158","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.7726593,9.136673,"Lake Bayano",NA,"Panamá","PA","","2012-02-17","","Gordon Saunders","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS138740991","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0882772,8.6238886,"Valle Chiquito",NA,"Panamá","PA","","2012-02-03","","John Dennehy","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS144429383","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.4575442,9.1810636,"Cerro Azul and Chagres National Park, Panama",NA,"Panamá","PA","","2012-02-19","","Gordon Saunders","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS142867838","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.93231,9.2184,"Rio Chamey",NA,"Panamá","PA","","2012-02-16","","James Sipiora","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS147287980","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.4974633,8.977264,"From Torti to Panama along the main road",NA,"Panamá","PA","","2012-02-18","","Ann Crawford","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS146650909","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.4225611,8.9414703,"Ipeti Village",NA,"Panamá","PA","","2012-03-01","","Peter Burke","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS149867727","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0938562,8.6768377,"La Mesa",NA,"Panamá","PA","","2012-03-26","","Thomas Hinnebusch","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS199115957","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.965592,8.751138,"PA-Panama - 8.7511x-79.9656 - May 27, 2013, 8:46 PM",NA,"Panamá","PA","","2012-05-27","","Patrick Warfield","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS155742401","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.009,8.477,"Las Uvas",NA,"Panamá","PA","","2012-05-17","","Elias Bader","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS166120038","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.075785,8.675075,"el valle",NA,"Panamá","PA","","2012-06-21","","Danette Henderson","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS176296246","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.3973802,9.1927621,"Cerro Azul - near ANAM station",NA,"Panamá","PA","","2012-07-05","","Thomas Sattler","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS159215615","Melanerpes rubricapillus","Melanerpes rubricapillus",-78.8351364,9.2139316,"Panamerican Hwy--Lake Bayano overlook",NA,"Panamá","PA","","2012-07-08","","Kyle Kittelberger","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS158045402","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.37718,9.22683,"Cerro Jefe",NA,"Panamá","PA","","2012-07-05","","Elias Bader","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS162004429","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0897312,8.580685,"Cara Iguanas",NA,"Panamá","PA","","2012-08-26","","Jan Roseneder","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS161898157","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0247883,8.6390465,"Altos del Maria Mato Ahogado",NA,"Panamá","PA","","2012-08-24","","Jan Roseneder","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS223367257","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0597385,8.6699508,"Altos del María elev 900 - 1100m",NA,"Panamá","PA","","2012-09-11","","Deb Bradley","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS165374705","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.5269445,8.9852463,"Ciudad de Panama",NA,"Panamá","PA","","2012-09-17","","Ruben Ortega Alvarez","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS164350755","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0380663,8.5680747,"Valle Chiquito",NA,"Panamá","PA","","2012-09-11","","Steve Routledge","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS171118452","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.0092997,9.2174685,"Panama, Highway 1east of Chepo",NA,"Panamá","PA","","2012-11-19","","J Joseph","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS171366735","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.9509994,8.7120283,"Panama, PN Altos de Campana",NA,"Panamá","PA","","2012-11-25","","J Joseph","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS172938322","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.5667551,8.9277689,"Farfan (dike area)",NA,"Panamá","PA","","2012-12-16","","Jan Cubilla","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS172948882","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.5992393,8.8934604,"Veracruz beach and surroundings",NA,"Panamá","PA","","2012-12-16","","Jan Cubilla","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS172947639","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.5632816,8.9123083,"Palo Seco Hospital (former)",NA,"Panamá","PA","","2012-12-16","","Jan Cubilla","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS180133280","Melanerpes rubricapillus","Melanerpes rubricapillus",-79.5532036,8.9995347,"Parque Natural Metropolitano",NA,"Panamá","PA","","2013-01-22","","Sylvie  Vanier","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS179830354","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0295639,8.5664233,"Altos del Maria",NA,"Panamá","PA","","2013-01-18","","Susan Cole","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS184601276","Melanerpes rubricapillus","Melanerpes rubricapillus",-80.0930786,8.5946002,"Anton Valley",NA,"Panamá","PA","","2013-02-11","","Ben Garmon","","Si"
