"id","species","EspecieOriginal","lon","lat","Localidad","Municipio","Departamento","Pais","Altitud","Fecha","Institucion","Colector","Evidencia","Publico"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS226918225","Vanellus chilensis","Vanellus chilensis",-73.2092943,11.2364847,"Peaje",NA,"La Guajira","CO","","2013-12-17","","Forrest Rowland","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS236851127","Vanellus chilensis","Vanellus chilensis",-72.9712296,11.4976272,"Riohacha vicinity - desert/scrub areas",NA,"La Guajira","CO","","2014-02-21","","Roberta Manian","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS208196850","Vanellus chilensis","Vanellus chilensis",-74.5456667,10.8438333,"Reserva de Biósfera RAMSAR Ciénaga Grande, Isla de Salamanca y Sabana Grande",NA,"Magdalena","CO","","1976-03-19","","Karl Overman","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS176636679","Vanellus chilensis","Vanellus chilensis",-73.7958,11.2565,"Playa Koralia",NA,"Magdalena","CO","","1998-09-22","","Carl Downing","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS176636513","Vanellus chilensis","Vanellus chilensis",-74.4089,10.9721167,"Vía Parque Isla de Salamanca",NA,"Magdalena","CO","","1998-09-25","","Carl Downing","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS176663782","Vanellus chilensis","Vanellus chilensis",-74.054933,11.111583,"Minca Road",NA,"Magdalena","CO","","2002-09-14","","Carl Downing","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS71640826","Vanellus chilensis","Vanellus chilensis",-74.3891144,10.4513503,"Fundacion - Pivijay",NA,"Magdalena","CO","","2009-01-23","","Avery Bartels","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS104421920","Vanellus chilensis","Vanellus chilensis",-74.213832,11.077355,"Colombia: S of Simon Bolivar Airport",NA,"Magdalena","CO","","2010-11-26","","Jeff Skevington","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS127402323","Vanellus chilensis","Vanellus chilensis",-74.1168594,11.2565311,"Hacienda Palangana",NA,"Magdalena","CO","","2011-02-11","","Karl Overman","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS183998398","Vanellus chilensis","Vanellus chilensis",-74.1159153,11.1539822,"Hotel Minca, Columbia",NA,"Magdalena","CO","","2011-10-29","","Margot Ernst","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS143247517","Vanellus chilensis","Vanellus chilensis",-74.0573333,11.312,"PNN Tayrona",NA,"Magdalena","CO","","2012-02-26","","Lynn Schofield","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS159515709","Vanellus chilensis","Vanellus chilensis",-74.0601037,11.2733874,"Highway 90 Columbia",NA,"Magdalena","CO","","2012-07-23","","William Stein III MD PhD","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS211366858","Vanellus chilensis","Vanellus chilensis",-74.226452,11.201646,"CO-Magdalena-Santa Marta (Distrito Turístico Cultural E Histórico)-21-299 Calle 11A",NA,"Magdalena","CO","","2013-09-18","","Shiloh Schulte","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS212194325","Vanellus chilensis","Vanellus chilensis",-74.211457,11.242815,"Around Santa Marta airport",NA,"Magdalena","CO","","2013-09-26","","Mark Colwell","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS212943800","Vanellus chilensis","Vanellus chilensis",-73.6968255,11.2429358,"Rio Don Diego",NA,"Magdalena","CO","","2013-09-24","","Ryan DiGaudio","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS211807599","Vanellus chilensis","Vanellus chilensis",-74.1412836,11.1768652,"Santa marta",NA,"Magdalena","CO","","2013-09-20","","Erica Nol","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS236865151","Vanellus chilensis","Vanellus chilensis",-73.949275,11.3153666,"PNN Tayrona / Playa Arrecifes",NA,"Magdalena","CO","","2013-10-21","","Esteban Castaño Osorio","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS224481505","Vanellus chilensis","Vanellus chilensis",-74.2234612,11.1050945,"Bahia Don Jaca (Costa Azul Hotel)",NA,"Magdalena","CO","","2014-01-04","","Michael Evans","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS227130947","Vanellus chilensis","Vanellus chilensis",-74.6260071,11.0133185,"Via Parque Isla de Salamanca (Magdalena)",NA,"Magdalena","CO","","2014-01-05","","Linda Stehlik","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS198390894","Vanellus chilensis","Vanellus chilensis",-73.3411217,4.2538039,"Reserva Natural Kaliawirinae, Cumaral, Meta",NA,"Meta","CO","","2005-11-06","","Natalia Ocampo-Penuela","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS236127477","Vanellus chilensis","Vanellus chilensis",-73.6059952,4.1889207,"Vía a Restrepo",NA,"Meta","CO","","2006-11-03","","Luis Germán Naranjo","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS198546285","Vanellus chilensis","Vanellus chilensis",-72.9251862,4.0985205,"Laguna Mozambique, Puerto López, Meta",NA,"Meta","CO","","2006-11-05","","Natalia Ocampo-Penuela","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS198547567","Vanellus chilensis","Vanellus chilensis",-73.5630798,4.2354865,"Hotel San José, via Restrepo, Meta",NA,"Meta","CO","","2006-11-05","","Natalia Ocampo-Penuela","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS198548754","Vanellus chilensis","Vanellus chilensis",-72.9450989,4.1245459,"Reserva Natural La Reseda, Puerto López, Meta",NA,"Meta","CO","","2006-12-12","","Natalia Ocampo-Penuela","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS198919359","Vanellus chilensis","Vanellus chilensis",-73.6071968,4.1760804,"Aeropuerto Vanguardia, Vilavicencio, Meta",NA,"Meta","CO","","2007-09-23","","Natalia Ocampo-Penuela","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS198921522","Vanellus chilensis","Vanellus chilensis",-73.6808395,3.7085551,"Reserva Natural El Caduceo, San Martin, Meta",NA,"Meta","CO","","2007-09-09","","Natalia Ocampo-Penuela","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS168959237","Vanellus chilensis","Vanellus chilensis",-73.567077,4.269553,"Rancho Caman¿, nr Restrepo, Meta",NA,"Meta","CO","","2008-01-12","","David Bradley","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS114024759","Vanellus chilensis","Vanellus chilensis",-73.4972155,4.1196662,"Colombia, Villiavicencio, CR35 east, 2 ",NA,"Meta","CO","","2008-06-11","","Mike & Angela Stahl","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS192838739","Vanellus chilensis","Vanellus chilensis",-73.65183,4.18298,"Bosque Bavaria (Orange-breasted Falcon Reserve)",NA,"Meta","CO","","2008-11-25","","Benjamin Freeman","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS196745175","Vanellus chilensis","Vanellus chilensis",-73.639,4.201,"Rio Guatiquia_La Argentina",NA,"Meta","CO","","2009-02-20","","Aves Internacionales","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS193298849","Vanellus chilensis","Vanellus chilensis",-72.9613037,4.1056982,"Puerto Lopez area",NA,"Meta","CO","","2009-02-24","","Benjamin Freeman","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS199385209","Vanellus chilensis","Vanellus chilensis",-73.5102081,3.5936041,"Reservas Naturales Rey Zamuro, Matarredonda y las Unamas",NA,"Meta","CO","","2009-02-15","","Natalia Ocampo-Penuela","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS196744859","Vanellus chilensis","Vanellus chilensis",-73.609,4.123,"Humedal Kirpas",NA,"Meta","CO","","2009-03-20","","Aves Internacionales","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS73463150","Vanellus chilensis","Vanellus chilensis",-72.9814053,4.0677855,"Finca near Hotel Potrillos",NA,"Meta","CO","","2009-03-21","","Avery Bartels","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS235935822","Vanellus chilensis","Vanellus chilensis",-71.335833,4.581111,"Carimagua",NA,"Meta","CO","","2010-02-11","","Laura Cardenas Ortiz","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS199468477","Vanellus chilensis","Vanellus chilensis",-73.6289978,4.1546794,"Villavicencio, Meta",NA,"Meta","CO","","2010-03-06","","Natalia Ocampo-Penuela","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS99062192","Vanellus chilensis","Vanellus chilensis",-73.4758329,4.0451829,"pozo ecopetrol",NA,"Meta","CO","","2010-05-28","","nestor raul espejo delgado","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS201796003","Vanellus chilensis","Vanellus chilensis",-73.7182617,3.6943369,"Reserva Natural Manaco 6",NA,"Meta","CO","","2011-03-04","","Natalia Ocampo-Penuela","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS201797002","Vanellus chilensis","Vanellus chilensis",-72.9402924,4.4258289,"Finca Manacal Verde, Meta",NA,"Meta","CO","","2011-03-28","","Natalia Ocampo-Penuela","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS225138405","Vanellus chilensis","Vanellus chilensis",-73.6743164,4.440753,"PNN Chingaza (Dept. Meta)",NA,"Meta","CO","","2011-04-06","","Gerald Ziarno","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS236364909","Vanellus chilensis","Vanellus chilensis",-73.5105556,4.0944444,"Finca Villa Oria",NA,"Meta","CO","","2011-10-08","","Diego Cueva","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS238413386","Vanellus chilensis","Vanellus chilensis",-73.4439468,3.6630504,"Reserva Natural El Caduceo",NA,"Meta","CO","","2011-11-04","","Orlando Acevedo Charry","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS160295152","Vanellus chilensis","Vanellus chilensis",-72.7587974,4.1294872,"Puerto Lopez - Puerto Gaitan",NA,"Meta","CO","","2012-05-28","","Maggie MacPherson","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS160495569","Vanellus chilensis","Vanellus chilensis",-72.9908787,4.0787437,"Carimata",NA,"Meta","CO","","2012-07-26","","Maggie MacPherson","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS174061748","Vanellus chilensis","Vanellus chilensis",-73.46899,4.06027,"Corpoica, Villavicencio",NA,"Meta","CO","","2012-11-30","","Nick Bayly (SELVA)","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS174061529","Vanellus chilensis","Vanellus chilensis",-73.24818,4.23332,"Unipalma",NA,"Meta","CO","","2012-11-30","","Nick Bayly (SELVA)","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS176665176","Vanellus chilensis","Vanellus chilensis",-73.0642205,4.0721694,"near Puerto Lopez",NA,"Meta","CO","","2012-12-23","","David Bradley","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS223347391","Vanellus chilensis","Vanellus chilensis",-73.537697,4.156259,"villavicencio",NA,"Meta","CO","","2013-12-25","","Natalia Ocampo-Penuela","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS239186900","Vanellus chilensis","Vanellus chilensis",-73.6663889,4.1416667,"Vereda del Carmen, Villavicencio",NA,"Meta","CO","","2013-12-23","","Diego Cueva","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS176633400","Vanellus chilensis","Vanellus chilensis",-78.0896,1.2466167,"Altaquer",NA,"Nariño","CO","","1995-12-26","","Carl Downing","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS207391949","Vanellus chilensis","Vanellus chilensis",-77.148571,1.1332345,"Laguna de Cocha",NA,"Nariño","CO","","2013-08-10","","Jeffrey Cheney","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS234181445","Vanellus chilensis","Vanellus chilensis",-75.0393677,-0.0494385,"Laguna de la Apaya, PNN La Paya",NA,"Putumayo","CO","","2009-02-23","","Luis Germán Naranjo","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS235724687","Vanellus chilensis","Vanellus chilensis",-76.4481,0.516577,"La Cabana Putumayo",NA,"Putumayo","CO","","2012-03-15","","Laura Cardenas Ortiz","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS234126555","Vanellus chilensis","Vanellus chilensis",-76.4840698,0.4998716,"Quebrada Agua Negra, Puerto Asís, Putumayo",NA,"Putumayo","CO","","2012-08-22","","Luis Germán Naranjo","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS234129883","Vanellus chilensis","Vanellus chilensis",-76.6543579,1.2029145,"Río Pepino, Mocoa, Putumayo",NA,"Putumayo","CO","","2012-08-22","","Luis Germán Naranjo","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS234163477","Vanellus chilensis","Vanellus chilensis",-76.6763306,1.1370103,"CEA Corpoamazonia, Mocoa",NA,"Putumayo","CO","","2012-08-24","","Luis Germán Naranjo","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS207033055","Vanellus chilensis","Vanellus chilensis",-76.6346383,1.1116093,"Mocoa-Villagarzon Rd",NA,"Putumayo","CO","","2013-08-07","","Jeffrey Cheney","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS207389277","Vanellus chilensis","Vanellus chilensis",-76.5822601,0.7374369,"Puerto Umbria",NA,"Putumayo","CO","","2013-08-08","","Jeffrey Cheney","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS112631999","Vanellus chilensis","Vanellus chilensis",-75.83337,4.58937,"El Ocaso, Quimbaya",NA,"Quindío","CO","","2006-09-01","","Jeff Harding","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS223381851","Vanellus chilensis","Vanellus chilensis",-75.7690895,4.5717407,"Machángara",NA,"Quindío","CO","","2010-03-28","","Matthew Gable","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS229205572","Vanellus chilensis","Vanellus chilensis",-75.50148,4.66197,"Salento",NA,"Quindío","CO","","2010-08-03","","Peter Allison","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS106131837","Vanellus chilensis","Vanellus chilensis",-75.5033684,4.6337458,"Valle del Cocora, Salento, Quindío, Colombia ",NA,"Quindío","CO","","2011-01-08","","Alfonso Langle Flores","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS126875740","Vanellus chilensis","Vanellus chilensis",-75.7577276,4.5699539,"Finca La Estrella del Quindio",NA,"Quindío","CO","","2011-09-05","","Alfonso Langle Flores","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS146317551","Vanellus chilensis","Vanellus chilensis",-75.5700278,4.6365278,"Salento, Colombia",NA,"Quindío","CO","","2012-03-27","","Paul deNiverville","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS147781326","Vanellus chilensis","Vanellus chilensis",-75.5897789,4.6329607,"Boquia",NA,"Quindío","CO","","2012-04-05","","Paul deNiverville","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS164189172","Vanellus chilensis","Vanellus chilensis",-75.7413386,4.4486629,"Finca San Diego",NA,"Quindío","CO","","2012-08-14","","Mike & Angela Stahl","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS174538948","Vanellus chilensis","Vanellus chilensis",-75.4491916,4.6413628,"Cocora Valley",NA,"Quindío","CO","","2012-12-29","","Andrea Hanson","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS182535824","Vanellus chilensis","Vanellus chilensis",-75.6582928,4.5470783,"Parque de la vida",NA,"Quindío","CO","","2013-02-17","","Alejandro  Bayer","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS184437370","Vanellus chilensis","Vanellus chilensis",-75.5941772,4.6257041,"Salento",NA,"Quindío","CO","","2013-03-03","","Tatiana Botero J","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS194976470","Vanellus chilensis","Vanellus chilensis",-75.5819893,4.6433274,"Boquía - Río Quindío",NA,"Quindío","CO","","2013-05-05","","Alejandro  Bayer","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS202732764","Vanellus chilensis","Vanellus chilensis",-75.7991409,4.5469927,"Rio La Vieja Fincas - Quindio",NA,"Quindío","CO","","2013-06-27","","Bryan Tarbox","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS208130235","Vanellus chilensis","Vanellus chilensis",-75.4856873,4.6368941,"Valle de Cocora",NA,"Quindío","CO","","2013-08-18","","Alejandro  Bayer","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS209692133","Vanellus chilensis","Vanellus chilensis",-75.6471992,4.5005475,"Peñas Blancas, Quindío",NA,"Quindío","CO","","2013-08-31","","Alejandro  Bayer","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS208365956","Vanellus chilensis","Vanellus chilensis",-75.763135,4.4739517,"La Herencia (Tebaida, Quindío)",NA,"Quindío","CO","","2013-08-17","","Javier Ignacio","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS210380053","Vanellus chilensis","Vanellus chilensis",-75.4718256,4.6403646,"La Montaña",NA,"Quindío","CO","","2013-09-08","","Alejandro  Bayer","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS212903908","Vanellus chilensis","Vanellus chilensis",-75.5621409,4.6363551,"Private reserve",NA,"Quindío","CO","","2013-09-11","","jeremy webster","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS212514774","Vanellus chilensis","Vanellus chilensis",-75.7359695,4.484953,"Alrededores Armenia - SUROCCIDENTE",NA,"Quindío","CO","","2013-09-29","","Alejandro  Bayer","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS214143959","Vanellus chilensis","Vanellus chilensis",-75.54227,4.67882,"RN La Patasola/Finca La Betulia",NA,"Quindío","CO","","2013-10-13","","Laura Ramirez","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS231785074","Vanellus chilensis","Vanellus chilensis",-75.6444848,4.5622437,"Armenia",NA,"Quindío","CO","","2013-12-16","","Cesar Sanchez","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS237599128","Vanellus chilensis","Vanellus chilensis",-75.5910873,4.5250889,"Carretera la linea",NA,"Quindío","CO","","2014-01-20","","Yemay Toro López","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS237593549","Vanellus chilensis","Vanellus chilensis",-75.8363056,4.4142534,"Pisamal",NA,"Quindío","CO","","2014-02-23","","Yemay Toro López","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS176633766","Vanellus chilensis","Vanellus chilensis",-75.577607,4.72895,"Santuario Flora y Fauna Otún Quimbaya",NA,"Risaralda","CO","","1995-07-06","","Carl Downing","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS176637016","Vanellus chilensis","Vanellus chilensis",-75.537417,4.703972,"El Cedral",NA,"Risaralda","CO","","1998-09-17","","Carl Downing","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS176650139","Vanellus chilensis","Vanellus chilensis",-75.6119432,4.7570071,"La Florida",NA,"Risaralda","CO","","2000-03-11","","Carl Downing","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS176649314","Vanellus chilensis","Vanellus chilensis",-75.498222,4.69375,"La Pastora",NA,"Risaralda","CO","","2000-03-14","","Carl Downing","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS192804130","Vanellus chilensis","Vanellus chilensis",-75.4571915,4.7601091,"PNN Los Nevados (Dept. Risaralda)",NA,"Risaralda","CO","","2010-01-23","","Benjamin Freeman","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS143073748","Vanellus chilensis","Vanellus chilensis",-75.63205,4.7721272,"above Pereira",NA,"Risaralda","CO","","2012-02-16","","Tom Schulenberg","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS146485937","Vanellus chilensis","Vanellus chilensis",-75.5639004,4.7197789,"Otun Quimbaya",NA,"Risaralda","CO","","2012-03-27","","Bruce Young","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS171623045","Vanellus chilensis","Vanellus chilensis",-75.9772,5.17903,"La Linea",NA,"Risaralda","CO","","2012-11-20","","Diego Calderon-Franco","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS185467348","Vanellus chilensis","Vanellus chilensis",-75.957,4.809636,"Cartago Wetlands",NA,"Risaralda","CO","","2013-02-24","","Robert Lewis","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS182015631","Vanellus chilensis","Vanellus chilensis",-75.6628418,4.784469,"Otun Ouimbaya, Columbia",NA,"Risaralda","CO","","2013-02-07","","Kathy Drake","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS205414875","Vanellus chilensis","Vanellus chilensis",-75.5148268,4.7034658,"El Cedral",NA,"Risaralda","CO","","2013-07-21","","Jeffrey Cheney","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS208339377","Vanellus chilensis","Vanellus chilensis",-75.6188536,4.7621021,"El Cucaracho",NA,"Risaralda","CO","","2013-08-09","","William Deegan","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS208339383","Vanellus chilensis","Vanellus chilensis",-75.6257629,4.8699952,"Santa Rosa",NA,"Risaralda","CO","","2013-08-09","","William Deegan","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS232349316","Vanellus chilensis","Vanellus chilensis",-75.4859447,4.7109763,"Parque Ucumari--La Pastora",NA,"Risaralda","CO","","2014-02-01","","Dominic Cormier","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS234574629","Vanellus chilensis","Vanellus chilensis",-75.645504,4.7822765,"Pereia - La Florida",NA,"Risaralda","CO","","2014-02-11","","James Bradley","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS108537586","Vanellus chilensis","Vanellus chilensis",-73.0626722,6.8594556,"Mesa de los Santos",NA,"Santander","CO","","2004-10-11","","Yanira Cifuentes Sarmiento-Ruiz Guerra","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS174281127","Vanellus chilensis","Vanellus chilensis",-74.2623377,6.0489926,"Reserva El Paujil",NA,"Santander","CO","","2007-06-11","","Scott Olmstead","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS155755383","Vanellus chilensis","Vanellus chilensis",-74.1818333,5.9408333,"Serranía de las Quinchas",NA,"Santander","CO","","2007-12-01","","Charles Bell","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS60925218","Vanellus chilensis","Vanellus chilensis",-74.2682648,6.0418606,"RNA Paujil (Dept. Boyaca)",NA,"Santander","CO","","2008-12-26","","Ryan O'Donnell","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS176653441","Vanellus chilensis","Vanellus chilensis",-74.2657,6.0674,"Puerto Pinzón",NA,"Santander","CO","","2009-03-22","","Carl Downing","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS221455435","Vanellus chilensis","Vanellus chilensis",-74.227066,6.0264625,"RNA Paujil (Dept. Santander)",NA,"Santander","CO","","2010-01-27","","David Beadle","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS176739687","Vanellus chilensis","Vanellus chilensis",-74.445,6.3116,"Mid Magdalena Valley",NA,"Santander","CO","","2010-10-17","","Carl Downing","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS102524070","Vanellus chilensis","Vanellus chilensis",-74.454748,6.304878,"Colombia: near Northern Screamer site",NA,"Santander","CO","","2010-11-04","","KETIL KNUDSEN","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS102433791","Vanellus chilensis","Vanellus chilensis",-73.38417,6.86149,"Colombia: Cerulean Reserve",NA,"Santander","CO","","2010-11-02","","Peter Ginsburg","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS210007795","Vanellus chilensis","Vanellus chilensis",-74.2347908,5.9754398,"Puerto Pinzon area",NA,"Santander","CO","","2011-04-07","","Chris Eberly","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS208671014","Vanellus chilensis","Vanellus chilensis",-74.5002651,6.2348764,"Between Hwy 45 and El Paujil reserve",NA,"Santander","CO","","2011-04-05","","Chris Eberly","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS235505395","Vanellus chilensis","Vanellus chilensis",-73.7869263,6.8228071,"road b/w el paujil and CEWA reserve",NA,"Santander","CO","","2011-04-07","","Carol Beardmore","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS176744456","Vanellus chilensis","Vanellus chilensis",-73.4573,5.7955,"Rogitama",NA,"Santander","CO","","2011-12-27","","Carl Downing","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS142613251","Vanellus chilensis","Vanellus chilensis",-74.1395676,6.5051682,"HWY 45 - North Magdalena Valley",NA,"Santander","CO","","2012-02-06","","Avery Bartels","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS170966148","Vanellus chilensis","Vanellus chilensis",-74.170249,6.043038,"Paujil Reserve",NA,"Santander","CO","","2012-11-06","","Buzz Crowston","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS180947324","Vanellus chilensis","Vanellus chilensis",-73.567543,7.1591469,"Cascajera",NA,"Santander","CO","","2013-02-13","","Rob Davies","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS204399186","Vanellus chilensis","Vanellus chilensis",-74.3916464,6.474462,"Pto Berrio Petrol Rd",NA,"Santander","CO","","2013-07-11","","Jeffrey Cheney","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS222788532","Vanellus chilensis","Vanellus chilensis",-73.0838013,6.8528046,"Vereda La Navarra, Piedecuesta",NA,"Santander","CO","","2013-12-23","","Laura Cespedes","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS187647242","Vanellus chilensis","Vanellus chilensis",-75.570488,9.5664736,"Tolu, Playas del Frances",NA,"Sucre","CO","","2013-03-27","","Paul deNiverville","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS187504021","Vanellus chilensis","Vanellus chilensis",-75.5890274,9.5061221,"Tolu, near airport on way to beach",NA,"Sucre","CO","","2013-03-20","","Paul deNiverville","","Si"
"eBird_URN:CornellLabOfOrnithology:EBIRD:OBS70789257","Vanellus chilensis","Vanellus chilensis",-74.9935877,4.502733,"Laguna Venta Quemada",NA,"Tolima","CO","","2005-02-12","","Grupo de Observadores de Aves del Tolima GOAT","","Si"
